,Asynchrony,IOI,Max,Mean Asynchrony,Min,Missed Taps,Phase Correction Response,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Sanitized Tap Onset,Std Dev Asynchrony,Tap Onset,Test,True Onset,Unnamed: 0,Unnamed: 0.1,User ID
71,6.312,335.8769999999999,2018-07-21 22:36:23.984837,-60.03697777777778,2018-07-21 22:36:23.649002,0,-49.293,6.312,-60.03697777777778,45.53110506889713,2018-07-21 22:36:23.823210,45.53110506889713,2018-07-21 22:36:23.823210,H1a4,2018-07-21 22:36:23.816898,71,3,114.0
72,-42.981,336.0019999999999,2018-07-21 22:36:24.320776,-60.03697777777778,2018-07-21 22:36:23.984837,0,-24.865,-42.981,-60.03697777777778,45.53110506889713,2018-07-21 22:36:24.109794,45.53110506889713,2018-07-21 22:36:24.109794,H1a4,2018-07-21 22:36:24.152775,72,4,114.0
73,-67.846,335.74,2018-07-21 22:36:24.656647,-60.03697777777778,2018-07-21 22:36:24.320776,0,8.333000000000006,-67.846,-60.03697777777778,45.53110506889713,2018-07-21 22:36:24.420931,45.53110506889713,2018-07-21 22:36:24.420931,H1a4,2018-07-21 22:36:24.488777,73,5,114.0
74,-59.51300000000001,335.819,2018-07-21 22:36:24.992427,-60.03697777777778,2018-07-21 22:36:24.656647,0,8.052999999999997,-59.51300000000001,-60.03697777777778,45.53110506889713,2018-07-21 22:36:24.765004,45.53110506889713,2018-07-21 22:36:24.765004,H1a4,2018-07-21 22:36:24.824517,74,6,114.0
75,-51.46,319.664,2018-07-21 22:36:25.320168,-60.03697777777778,2018-07-21 22:36:24.992427,0,7.542000000000002,-51.46,-60.03697777777778,45.53110506889713,2018-07-21 22:36:25.108876,45.53110506889713,2018-07-21 22:36:25.108876,H1a4,2018-07-21 22:36:25.160336,75,7,114.0
76,-43.918,336.124,2018-07-21 22:36:25.648062,-60.03697777777778,2018-07-21 22:36:25.320168,0,7.826999999999997,-43.918,-60.03697777777778,45.53110506889713,2018-07-21 22:36:25.436082,45.53110506889713,2018-07-21 22:36:25.436082,H1a4,2018-07-21 22:36:25.480000,76,8,114.0
77,-36.091,335.588,2018-07-21 22:36:25.983918,-60.03697777777778,2018-07-21 22:36:25.648062,0,-3.8500000000000014,-36.091,-60.03697777777778,45.53110506889713,2018-07-21 22:36:25.780033,45.53110506889713,2018-07-21 22:36:25.780033,H1a4,2018-07-21 22:36:25.816124,77,9,114.0
78,-39.941,335.852,2018-07-21 22:36:26.319638,-60.03697777777778,2018-07-21 22:36:25.983918,0,-28.655,-39.941,-60.03697777777778,45.53110506889713,2018-07-21 22:36:26.111771,45.53110506889713,2018-07-21 22:36:26.111771,H1a4,2018-07-21 22:36:26.151712,78,10,114.0
79,-68.596,335.875,2018-07-21 22:36:26.655502,-60.03697777777778,2018-07-21 22:36:26.319638,0,12.311000000000007,-68.596,-60.03697777777778,45.53110506889713,2018-07-21 22:36:26.418968,45.53110506889713,2018-07-21 22:36:26.418968,H1a4,2018-07-21 22:36:26.487564,79,11,114.0
80,-56.285,335.649,2018-07-21 22:36:26.991264,-60.03697777777778,2018-07-21 22:36:26.655502,0,3.870999999999995,-56.285,-60.03697777777778,45.53110506889713,2018-07-21 22:36:26.767154,45.53110506889713,2018-07-21 22:36:26.767154,H1a4,2018-07-21 22:36:26.823439,80,12,114.0
81,-52.414,319.9770000000001,2018-07-21 22:36:27.319076,-60.03697777777778,2018-07-21 22:36:26.991264,0,15.674,-52.414,-60.03697777777778,45.53110506889713,2018-07-21 22:36:27.106674,45.53110506889713,2018-07-21 22:36:27.106674,H1a4,2018-07-21 22:36:27.159088,81,13,114.0
82,-36.74,335.788,2018-07-21 22:36:27.646959,-60.03697777777778,2018-07-21 22:36:27.319076,0,8.117,-36.74,-60.03697777777778,45.53110506889713,2018-07-21 22:36:27.442325,45.53110506889713,2018-07-21 22:36:27.442325,H1a4,2018-07-21 22:36:27.479065,82,14,114.0
83,-28.623,335.8280000000001,2018-07-21 22:36:27.982767,-60.03697777777778,2018-07-21 22:36:27.646959,0,-45.095,-28.623,-60.03697777777778,45.53110506889713,2018-07-21 22:36:27.786230,45.53110506889713,2018-07-21 22:36:27.786230,H1a4,2018-07-21 22:36:27.814853,83,15,114.0
84,-73.718,336.048,2018-07-21 22:36:28.318705,-60.03697777777778,2018-07-21 22:36:27.982767,0,-8.38199999999999,-73.718,-60.03697777777778,45.53110506889713,2018-07-21 22:36:28.076963,45.53110506889713,2018-07-21 22:36:28.076963,H1a4,2018-07-21 22:36:28.150681,84,16,114.0
