,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,,
709,-420.472,17:38.1,A1a3,17:38.5,1782,441.179,17:38.7,17:38.3,17:38.5,10.788,30.70716667,45.61366705,-403.3504419,52.50073931,1,11.319,32.6408463,-21.8528463
710,-430.391,17:38.5,A1a3,17:39.0,1782,441.179,17:39.2,17:38.7,17:39.0,22.107,30.70716667,45.61366705,-403.3504419,52.50073931,1,5.005,32.6408463,-10.5338463
711,-419.072,17:39.0,A1a3,17:39.4,1782,441.179,17:39.6,17:39.2,17:39.4,27.112,30.70716667,45.61366705,-403.3504419,52.50073931,1,12.011,32.6408463,-5.5288463
712,-414.067,17:39.4,A1a3,17:39.8,1782,441.18,17:40.1,17:39.6,17:39.9,39.123,30.70716667,45.61366705,-403.3504419,52.50073931,1,5.106,32.6408463,6.4821537
713,-402.057,17:39.9,A1a3,17:40.3,1782,464.399,17:40.5,17:40.1,17:40.3,44.229,30.70716667,45.61366705,-403.3504419,52.50073931,1,100.144,32.6408463,11.5881537
714,-420.17,17:40.3,A1a3,17:40.7,1782,441.179,17:41.0,17:40.5,17:40.9,144.373,30.70716667,45.61366705,-403.3504419,52.50073931,1,-122.829,32.6408463,111.7321537
715,-296.806,17:40.9,A1a3,17:41.2,1782,441.179,17:41.4,17:41.0,17:41.2,21.544,30.70716667,45.61366705,-403.3504419,52.50073931,1,1.066,32.6408463,-11.0968463
716,-419.635,17:41.2,A1a3,17:41.6,1782,441.179,17:41.8,17:41.4,17:41.6,22.61,30.70716667,45.61366705,-403.3504419,52.50073931,1,-0.627,32.6408463,-10.0308463
717,-418.569,17:41.6,A1a3,17:42.1,1782,441.179,17:42.3,17:41.8,17:42.1,21.983,30.70716667,45.61366705,-403.3504419,52.50073931,1,11.611,32.6408463,-10.6578463
718,-419.196,17:42.1,A1a3,17:42.5,1782,441.179,17:42.7,17:42.3,17:42.5,33.594,30.70716667,45.61366705,-403.3504419,52.50073931,1,,32.6408463,0.9531537
719,-407.585,17:42.5,A1a3,17:42.9,1782,441.18,17:43.2,17:42.7,,,30.70716667,45.61366705,-403.3504419,52.50073931,1,,32.6408463,-32.6408463
720,-145.249,17:43.2,A1a3,17:43.4,1782,464.399,17:43.6,17:43.2,17:43.2,-145.249,30.70716667,45.61366705,-403.3504419,52.50073931,1,172.384,32.6408463,-177.8898463
721,-420.452,17:43.4,A1a3,17:43.8,1782,441.179,17:44.1,17:43.6,17:43.9,27.135,30.70716667,45.61366705,-403.3504419,52.50073931,1,-6.075,32.6408463,-5.5058463
722,-414.044,17:43.9,A1a3,17:44.3,1782,441.179,17:44.5,17:44.1,17:44.3,21.06,30.70716667,45.61366705,-403.3504419,52.50073931,1,7.801,32.6408463,-11.5808463
723,-420.119,17:44.3,A1a3,17:44.7,1782,441.179,17:45.0,17:44.5,17:44.8,28.861,30.70716667,45.61366705,-403.3504419,52.50073931,1,-0.552,32.6408463,-3.7798463
724,-412.318,17:44.8,A1a3,17:45.2,1782,441.179,17:45.4,17:45.0,17:45.2,28.309,30.70716667,45.61366705,-403.3504419,52.50073931,1,-12.494,32.6408463,-4.3318463
725,-412.87,17:45.2,A1a3,17:45.6,1782,441.179,17:45.8,17:45.4,17:45.6,15.815,30.70716667,45.61366705,-403.3504419,52.50073931,1,110.033,32.6408463,-16.8258463
726,-425.364,17:45.6,A1a3,17:46.1,1782,441.179,17:46.3,17:45.8,17:46.2,125.848,30.70716667,45.61366705,-403.3504419,52.50073931,1,-97.188,32.6408463,93.2071537
727,-315.331,17:46.2,A1a3,17:46.5,1782,464.4,17:46.7,17:46.3,17:46.5,28.66,30.70716667,45.61366705,-403.3504419,52.50073931,1,-5.615,32.6408463,-3.9808463
728,-435.74,17:46.5,A1a3,17:47.0,1782,441.179,17:47.2,17:46.7,17:47.0,23.045,30.70716667,45.61366705,-403.3504419,52.50073931,1,-1.942,32.6408463,-9.5958463
729,-418.134,17:47.0,A1a3,17:47.4,1782,441.179,17:47.6,17:47.2,17:47.4,21.103,30.70716667,45.61366705,-403.3504419,52.50073931,1,1.807,32.6408463,-11.5378463
730,-420.076,17:47.4,A1a3,17:47.8,1782,441.179,17:48.1,17:47.6,17:47.9,22.91,30.70716667,45.61366705,-403.3504419,52.50073931,1,-2.244,32.6408463,-9.7308463
731,-418.269,17:47.9,A1a3,17:48.3,1782,441.179,17:48.5,17:48.1,17:48.3,20.666,30.70716667,45.61366705,-403.3504419,52.50073931,1,12.685,32.6408463,-11.9748463
732,-420.513,17:48.3,A1a3,17:48.7,1782,441.179,17:48.9,17:48.5,17:48.8,33.351,30.70716667,45.61366705,-403.3504419,52.50073931,1,-5.754,32.6408463,0.7101537
733,-407.828,17:48.8,A1a3,17:49.2,1782,441.179,17:49.4,17:48.9,17:49.2,27.597,30.70716667,45.61366705,-403.3504419,52.50073931,1,169.988,32.6408463,-5.0438463
734,-413.582,17:49.2,A1a3,17:49.6,1782,464.399,17:49.8,17:49.4,17:49.8,197.585,30.70716667,45.61366705,-403.3504419,52.50073931,1,-186.567,32.6408463,164.9441537
735,-266.814,17:49.8,A1a3,17:50.1,1782,441.18,17:50.3,17:49.8,17:50.1,11.018,30.70716667,45.61366705,-403.3504419,52.50073931,1,5.796,32.6408463,-21.6228463
736,-430.162,17:50.1,A1a3,17:50.5,1782,441.179,17:50.7,17:50.3,17:50.5,16.814,30.70716667,45.61366705,-403.3504419,52.50073931,1,11.974,32.6408463,-15.8268463
737,-424.365,17:50.5,A1a3,17:51.0,1782,441.179,17:51.2,17:50.7,17:51.0,28.788,30.70716667,45.61366705,-403.3504419,52.50073931,1,,32.6408463,-3.8528463
738,-289.558,18:11.2,A1a4,18:11.5,1782,348.299,18:11.7,18:11.4,18:11.6,47.154,27.8484,31.47830658,-288.4056379,57.99608667,3,-28.897,32.6408463,14.5131537
739,-301.145,18:11.6,A1a4,18:11.9,1782,325.079,18:12.0,18:11.7,18:11.9,18.257,27.8484,31.47830658,-288.4056379,57.99608667,3,55.113,32.6408463,-14.3838463
740,-306.822,18:11.9,A1a4,18:12.2,1782,325.08,18:12.4,18:12.0,18:12.3,73.37,27.8484,31.47830658,-288.4056379,57.99608667,3,-55.416,32.6408463,40.7291537
741,-251.71,18:12.3,A1a4,18:12.5,1782,348.299,18:12.7,18:12.4,18:12.5,17.954,27.8484,31.47830658,-288.4056379,57.99608667,3,-12.818,32.6408463,-14.6868463
742,-330.345,18:12.5,A1a4,18:12.9,1782,325.079,18:13.0,18:12.7,18:12.9,5.136,27.8484,31.47830658,-288.4056379,57.99608667,3,7.082,32.6408463,-27.5048463
743,-319.943,18:12.9,A1a4,18:13.2,1782,325.08,18:13.4,18:13.0,18:13.2,12.218,27.8484,31.47830658,-288.4056379,57.99608667,3,31.216,32.6408463,-20.4228463
744,-312.862,18:13.2,A1a4,18:13.5,1782,348.299,18:13.7,18:13.4,18:13.6,43.434,27.8484,31.47830658,-288.4056379,57.99608667,3,3.148,32.6408463,10.7931537
745,-304.865,18:13.6,A1a4,18:13.9,1782,325.079,18:14.0,18:13.7,18:13.9,46.582,27.8484,31.47830658,-288.4056379,57.99608667,3,-22.584,32.6408463,13.9411537
746,-278.497,18:13.9,A1a4,18:14.2,1782,348.3,18:14.4,18:14.0,18:14.2,23.998,27.8484,31.47830658,-288.4056379,57.99608667,3,41.668,32.6408463,-8.6428463
747,-324.302,18:14.2,A1a4,18:14.5,1782,325.079,18:14.7,18:14.4,18:14.6,65.666,27.8484,31.47830658,-288.4056379,57.99608667,3,-48.12,32.6408463,33.0251537
748,-259.413,18:14.6,A1a4,18:14.9,1782,325.08,18:15.0,18:14.7,18:14.9,17.546,27.8484,31.47830658,-288.4056379,57.99608667,3,17.413,32.6408463,-15.0948463
749,-307.534,18:14.9,A1a4,18:15.2,1782,348.299,18:15.4,18:15.0,18:15.2,34.959,27.8484,31.47830658,-288.4056379,57.99608667,3,-17.471,32.6408463,2.3181537
750,-313.34,18:15.2,A1a4,18:15.5,1782,325.079,18:15.7,18:15.4,18:15.6,17.488,27.8484,31.47830658,-288.4056379,57.99608667,3,17.222,32.6408463,-15.1528463
751,-307.591,18:15.6,A1a4,18:15.9,1782,325.08,18:16.0,18:15.7,18:15.9,34.71,27.8484,31.47830658,-288.4056379,57.99608667,3,-7.315,32.6408463,2.0691537
752,-290.37,18:15.9,A1a4,18:16.2,1782,348.299,18:16.4,18:16.0,18:16.2,27.395,27.8484,31.47830658,-288.4056379,57.99608667,3,31.383,32.6408463,-5.2458463
753,-320.904,18:16.2,A1a4,18:16.5,1782,325.079,18:16.7,18:16.4,18:16.6,58.778,27.8484,31.47830658,-288.4056379,57.99608667,3,-23.352,32.6408463,26.1371537
754,-266.301,18:16.6,A1a4,18:16.9,1782,325.08,18:17.0,18:16.7,18:16.9,35.426,27.8484,31.47830658,-288.4056379,57.99608667,3,11.538,32.6408463,2.7851537
755,-289.654,18:16.9,A1a4,18:17.2,1782,348.299,18:17.4,18:17.0,18:17.2,46.964,27.8484,31.47830658,-288.4056379,57.99608667,3,-22.144,32.6408463,14.3231537
756,-301.335,18:17.2,A1a4,18:17.5,1782,325.079,18:17.7,18:17.4,18:17.6,24.82,27.8484,31.47830658,-288.4056379,57.99608667,3,84.798,32.6408463,-7.8208463
757,-300.259,18:17.6,A1a4,18:17.9,1782,325.08,18:18.0,18:17.7,18:18.0,109.618,27.8484,31.47830658,-288.4056379,57.99608667,3,-78.899,32.6408463,76.9771537
758,-215.462,18:18.0,A1a4,18:18.2,1782,348.299,18:18.4,18:18.0,18:18.2,30.719,27.8484,31.47830658,-288.4056379,57.99608667,3,-18.691,32.6408463,-1.9218463
759,-317.58,18:18.2,A1a4,18:18.5,1782,325.079,18:18.7,18:18.4,18:18.6,12.028,27.8484,31.47830658,-288.4056379,57.99608667,3,17.075,32.6408463,-20.6128463
760,-313.051,18:18.6,A1a4,18:18.9,1782,348.3,18:19.0,18:18.7,18:18.9,29.103,27.8484,31.47830658,-288.4056379,57.99608667,3,-5.379,32.6408463,-3.5378463
761,-319.197,18:18.9,A1a4,18:19.2,1782,325.079,18:19.4,18:19.0,18:19.2,23.724,27.8484,31.47830658,-288.4056379,57.99608667,3,110.491,32.6408463,-8.9168463
762,-301.355,18:19.2,A1a4,18:19.5,1782,325.079,18:19.7,18:19.4,18:19.7,134.215,27.8484,31.47830658,-288.4056379,57.99608667,3,-97.577,32.6408463,101.5741537
763,-190.864,18:19.7,A1a4,18:19.9,1782,348.3,18:20.0,18:19.7,18:19.9,36.638,27.8484,31.47830658,-288.4056379,57.99608667,3,-19.229,32.6408463,3.9971537
764,-311.662,18:19.9,A1a4,18:20.2,1782,325.079,18:20.4,18:20.0,18:20.2,17.409,27.8484,31.47830658,-288.4056379,57.99608667,3,7.976,32.6408463,-15.2318463
765,-307.67,18:20.2,A1a4,18:20.5,1782,325.079,18:20.7,18:20.4,18:20.6,25.385,27.8484,31.47830658,-288.4056379,57.99608667,3,10.048,32.6408463,-7.2558463
766,-299.694,18:20.6,A1a4,18:20.9,1782,348.3,18:21.0,18:20.7,18:20.9,35.433,27.8484,31.47830658,-288.4056379,57.99608667,3,-18.039,32.6408463,2.7921537
767,-312.867,18:20.9,A1a4,18:21.2,1782,325.079,18:21.4,18:21.0,18:21.2,17.394,27.8484,31.47830658,-288.4056379,57.99608667,3,,32.6408463,-15.2468463
768,-307.685,18:21.2,A1a4,18:21.5,1782,325.079,18:21.7,18:21.4,,,27.8484,31.47830658,-288.4056379,57.99608667,3,,32.6408463,-32.6408463
769,-55.428,18:21.8,A1a4,18:21.9,1782,348.3,18:22.0,18:21.7,18:21.8,-55.428,27.8484,31.47830658,-288.4056379,57.99608667,3,74.492,32.6408463,-88.0688463
770,-313.559,18:21.9,A1a4,18:22.2,1782,325.079,18:22.4,18:22.0,18:22.2,19.064,27.8484,31.47830658,-288.4056379,57.99608667,3,16.21,32.6408463,-13.5768463
771,-306.015,18:22.2,A1a4,18:22.5,1782,325.08,18:22.7,18:22.4,18:22.6,35.274,27.8484,31.47830658,-288.4056379,57.99608667,3,1.269,32.6408463,2.6331537
772,-289.806,18:22.6,A1a4,18:22.9,1782,348.299,18:23.0,18:22.7,18:22.9,36.543,27.8484,31.47830658,-288.4056379,57.99608667,3,-8.88,32.6408463,3.9021537
773,-311.756,18:22.9,A1a4,18:23.2,1782,325.079,18:23.4,18:23.0,18:23.2,27.663,27.8484,31.47830658,-288.4056379,57.99608667,3,1.297,32.6408463,-4.9778463
774,-297.416,18:23.2,A1a4,18:23.5,1782,325.08,18:23.7,18:23.4,18:23.6,28.96,27.8484,31.47830658,-288.4056379,57.99608667,3,2.378,32.6408463,-3.6808463
775,-296.12,18:23.6,A1a4,18:23.9,1782,348.299,18:24.0,18:23.7,18:23.9,31.338,27.8484,31.47830658,-288.4056379,57.99608667,3,,32.6408463,-1.3028463
776,-316.961,18:23.9,A1a4,18:24.2,1782,325.079,18:24.4,18:24.0,,,27.8484,31.47830658,-288.4056379,57.99608667,3,,32.6408463,-32.6408463
777,-53.314,18:24.5,A1a4,18:24.5,1782,348.3,18:24.7,18:24.4,18:24.5,-53.314,27.8484,31.47830658,-288.4056379,57.99608667,3,70.658,32.6408463,-85.9548463
778,-323.821,18:24.6,A1a4,18:24.9,1782,325.079,18:25.0,18:24.7,18:24.9,17.344,27.8484,31.47830658,-288.4056379,57.99608667,3,19.224,32.6408463,-15.2968463
779,-307.735,18:24.9,A1a4,18:25.2,1782,325.079,18:25.4,18:25.0,18:25.2,36.568,27.8484,31.47830658,-288.4056379,57.99608667,3,-6.777,32.6408463,3.9271537
780,-288.511,18:25.2,A1a4,18:25.5,1782,348.3,18:25.7,18:25.4,18:25.6,29.791,27.8484,31.47830658,-288.4056379,57.99608667,3,-12.468,32.6408463,-2.8498463
781,-318.509,18:25.6,A1a4,18:25.9,1782,325.079,18:26.0,18:25.7,18:25.9,17.323,27.8484,31.47830658,-288.4056379,57.99608667,3,-3.972,32.6408463,-15.3178463
782,-307.756,18:25.9,A1a4,18:26.2,1782,325.079,18:26.4,18:26.0,18:26.2,13.351,27.8484,31.47830658,-288.4056379,57.99608667,3,27.253,32.6408463,-19.2898463
783,-311.728,18:26.2,A1a4,18:26.5,1782,348.3,18:26.7,18:26.4,18:26.6,40.604,27.8484,31.47830658,-288.4056379,57.99608667,3,-15.37,32.6408463,7.9631537
784,-307.696,18:26.6,A1a4,18:26.9,1782,325.079,18:27.0,18:26.7,18:26.9,25.234,27.8484,31.47830658,-288.4056379,57.99608667,3,3.649,32.6408463,-7.4068463
785,-299.845,18:26.9,A1a4,18:27.2,1782,325.079,18:27.4,18:27.0,18:27.2,28.883,27.8484,31.47830658,-288.4056379,57.99608667,3,,32.6408463,-3.7578463
786,-296.196,18:27.2,A1a4,18:27.5,1782,348.3,18:27.7,18:27.4,,,27.8484,31.47830658,-288.4056379,57.99608667,3,,32.6408463,-32.6408463
787,-85.129,18:27.8,A1a4,18:27.9,1782,325.079,18:28.0,18:27.7,18:27.8,-85.129,27.8484,31.47830658,-288.4056379,57.99608667,3,119.912,32.6408463,-117.7698463
788,-311.708,18:27.9,A1a4,18:28.2,1782,325.079,18:28.4,18:28.0,18:28.2,34.783,27.8484,31.47830658,-288.4056379,57.99608667,3,-3.932,32.6408463,2.1421537
789,-290.296,18:28.2,A1a4,18:28.5,1782,348.3,18:28.7,18:28.4,18:28.6,30.851,27.8484,31.47830658,-288.4056379,57.99608667,3,-7.318,32.6408463,-1.7898463
790,-317.449,18:28.6,A1a4,18:28.9,1782,325.079,18:29.0,18:28.7,18:28.9,23.533,27.8484,31.47830658,-288.4056379,57.99608667,3,7.654,32.6408463,-9.1078463
791,-301.546,18:28.9,A1a4,18:29.2,1782,348.299,18:29.4,18:29.0,18:29.2,31.187,27.8484,31.47830658,-288.4056379,57.99608667,3,-23.768,32.6408463,-1.4538463
792,-317.112,18:29.2,A1a4,18:29.5,1782,325.08,18:29.7,18:29.4,18:29.6,7.419,27.8484,31.47830658,-288.4056379,57.99608667,3,23.444,32.6408463,-25.2218463
793,-317.661,18:29.6,A1a4,18:29.9,1782,325.079,18:30.0,18:29.7,18:29.9,30.863,27.8484,31.47830658,-288.4056379,57.99608667,3,1.036,32.6408463,-1.7778463
794,-294.216,18:29.9,A1a4,18:30.2,1782,348.3,18:30.4,18:30.0,18:30.2,31.899,27.8484,31.47830658,-288.4056379,57.99608667,3,-8.362,32.6408463,-0.7418463
795,-316.401,18:30.2,A1a4,18:30.5,1782,325.079,18:30.7,18:30.4,18:30.6,23.537,27.8484,31.47830658,-288.4056379,57.99608667,3,,32.6408463,-9.1038463
796,-1044.049,16:26.7,A3a1,16:27.7,1782,1532.517,16:28.5,16:27.2,16:27.8,16.434,43.40153846,53.94054124,-1303.399846,309.1667851,0,70.871,32.6408463,-16.2068463
797,-1516.083,16:27.8,A3a1,16:29.3,1782,1764.716,16:30.2,16:28.5,16:29.4,87.305,43.40153846,53.94054124,-1303.399846,309.1667851,0,-63.278,32.6408463,54.6641537
798,-1677.411,16:29.4,A3a1,16:31.0,1782,1137.778,16:31.6,16:30.2,16:31.1,24.027,43.40153846,53.94054124,-1303.399846,309.1667851,0,-9.26,32.6408463,-8.6138463
799,-1113.751,16:31.1,A3a1,16:32.2,1782,998.458,16:32.7,16:31.6,16:32.2,14.767,43.40153846,53.94054124,-1303.399846,309.1667851,0,16.741,32.6408463,-17.8738463
800,-983.691,16:32.2,A3a1,16:33.2,1782,1044.898,16:33.7,16:32.7,16:33.2,31.508,43.40153846,53.94054124,-1303.399846,309.1667851,0,3.373,32.6408463,-1.1328463
801,-1013.39,16:33.2,A3a1,16:34.2,1782,1671.837,16:35.1,16:33.7,16:34.2,34.881,43.40153846,53.94054124,-1303.399846,309.1667851,0,-3.359,32.6408463,2.2401537
802,-1636.956,16:34.2,A3a1,16:35.9,1782,1346.757,16:36.6,16:35.1,16:35.9,31.522,43.40153846,53.94054124,-1303.399846,309.1667851,0,7.979,32.6408463,-1.1188463
803,-1315.235,16:35.9,A3a1,16:37.2,1782,1068.118,16:37.8,16:36.6,16:37.3,39.501,43.40153846,53.94054124,-1303.399846,309.1667851,0,-32.009,32.6408463,6.8601537
804,-1028.617,16:37.3,A3a1,16:38.3,1782,1555.737,16:39.1,16:37.8,16:38.3,7.492,43.40153846,53.94054124,-1303.399846,309.1667851,0,4.368,32.6408463,-25.1488463
805,-1548.245,16:38.3,A3a1,16:39.9,1782,1880.816,16:40.8,16:39.1,16:39.9,11.86,43.40153846,53.94054124,-1303.399846,309.1667851,0,15.013,32.6408463,-20.7808463
806,-1868.956,16:39.9,A3a1,16:41.7,1782,1230.658,16:42.4,16:40.8,16:41.8,26.873,43.40153846,53.94054124,-1303.399846,309.1667851,0,0.776,32.6408463,-5.7678463
807,-1203.785,16:41.8,A3a1,16:43.0,1782,1021.678,16:43.5,16:42.4,16:43.0,27.649,43.40153846,53.94054124,-1303.399846,309.1667851,0,182.752,32.6408463,-4.9918463
808,-994.029,16:43.0,A3a1,16:44.0,1782,1253.878,16:44.6,16:43.5,16:44.2,210.401,43.40153846,53.94054124,-1303.399846,309.1667851,0,,32.6408463,177.7601537
809,-549.789,17:56.9,A3a2,17:57.5,1782,719.818,17:57.9,17:57.2,17:57.5,37.572,47.42358333,39.64225102,-612.34525,96.98920301,0,-18.521,32.6408463,4.9311537
810,-682.246,17:57.5,A3a2,17:58.2,1782,743.039,17:58.6,17:57.9,17:58.2,19.051,47.42358333,39.64225102,-612.34525,96.98920301,0,89.068,32.6408463,-13.5898463
811,-723.988,17:58.2,A3a2,17:59.0,1782,603.719,17:59.3,17:58.6,17:59.1,108.119,47.42358333,39.64225102,-612.34525,96.98920301,0,-86.581,32.6408463,75.4781537
812,-495.6,17:59.1,A3a2,17:59.6,1782,580.498,17:59.8,17:59.3,17:59.6,21.538,47.42358333,39.64225102,-612.34525,96.98920301,0,3.33,32.6408463,-11.1028463
813,-558.96,17:59.6,A3a2,18:00.1,1782,580.499,18:00.4,17:59.8,18:00.2,24.868,47.42358333,39.64225102,-612.34525,96.98920301,0,17.44,32.6408463,-7.7728463
814,-555.631,18:00.2,A3a2,18:00.7,1782,743.039,18:01.1,18:00.4,18:00.8,42.308,47.42358333,39.64225102,-612.34525,96.98920301,0,-5.788,32.6408463,9.6671537
815,-700.731,18:00.8,A3a2,18:01.5,1782,673.379,18:01.8,18:01.1,18:01.5,36.52,47.42358333,39.64225102,-612.34525,96.98920301,0,112.55,32.6408463,3.8791537
816,-636.859,18:01.5,A3a2,18:02.1,1782,580.498,18:02.4,18:01.8,18:02.3,149.07,47.42358333,39.64225102,-612.34525,96.98920301,0,-125.432,32.6408463,116.4291537
817,-431.428,18:02.3,A3a2,18:02.7,1782,719.819,18:03.1,18:02.4,18:02.7,23.638,47.42358333,39.64225102,-612.34525,96.98920301,0,13.163,32.6408463,-9.0028463
818,-696.181,18:02.7,A3a2,18:03.4,1782,766.259,18:03.8,18:03.1,18:03.5,36.801,47.42358333,39.64225102,-612.34525,96.98920301,0,2.865,32.6408463,4.1601537
819,-729.458,18:03.5,A3a2,18:04.2,1782,626.938,18:04.5,18:03.8,18:04.2,39.666,47.42358333,39.64225102,-612.34525,96.98920301,0,-9.734,32.6408463,7.0251537
820,-587.272,18:04.2,A3a2,18:04.8,1782,580.499,18:05.1,18:04.5,18:04.9,29.932,47.42358333,39.64225102,-612.34525,96.98920301,0,,32.6408463,-2.7088463
821,-381.164,15:45.3,A3a3,15:45.7,1782,394.74,15:45.9,15:45.5,15:45.8,32.779,43.04419048,38.15993577,-404.2135238,50.37357383,0,11.968,32.6408463,0.1381537
822,-361.961,15:45.8,A3a3,15:46.1,1782,417.959,15:46.3,15:45.9,15:46.2,44.747,43.04419048,38.15993577,-404.2135238,50.37357383,0,-22.7,32.6408463,12.1061537
823,-373.212,15:46.2,A3a3,15:46.5,1782,417.959,15:46.7,15:46.3,15:46.6,22.047,43.04419048,38.15993577,-404.2135238,50.37357383,0,-1.07,32.6408463,-10.5938463
824,-395.912,15:46.6,A3a3,15:47.0,1782,441.179,15:47.2,15:46.7,15:47.0,20.977,43.04419048,38.15993577,-404.2135238,50.37357383,0,20.362,32.6408463,-11.6638463
825,-420.202,15:47.0,A3a3,15:47.4,1782,487.619,15:47.6,15:47.2,15:47.4,41.339,43.04419048,38.15993577,-404.2135238,50.37357383,0,-22.05,32.6408463,8.6981537
826,-446.28,15:47.4,A3a3,15:47.9,1782,487.619,15:48.1,15:47.6,15:47.9,19.289,43.04419048,38.15993577,-404.2135238,50.37357383,0,13.696,32.6408463,-13.3518463
827,-468.33,15:47.9,A3a3,15:48.4,1782,510.839,15:48.6,15:48.1,15:48.4,32.985,43.04419048,38.15993577,-404.2135238,50.37357383,0,-14.758,32.6408463,0.3441537
828,-477.854,15:48.4,A3a3,15:48.9,1782,464.399,15:49.1,15:48.6,15:48.9,18.227,43.04419048,38.15993577,-404.2135238,50.37357383,0,28.649,32.6408463,-14.4138463
829,-446.172,15:48.9,A3a3,15:49.3,1782,487.619,15:49.6,15:49.1,15:49.4,46.876,43.04419048,38.15993577,-404.2135238,50.37357383,0,44.76,32.6408463,14.2351537
830,-440.743,15:49.4,A3a3,15:49.8,1782,441.179,15:50.1,15:49.6,15:49.9,91.636,43.04419048,38.15993577,-404.2135238,50.37357383,0,-52.728,32.6408463,58.9951537
831,-349.543,15:49.9,A3a3,15:50.3,1782,417.96,15:50.5,15:50.1,15:50.3,38.908,43.04419048,38.15993577,-404.2135238,50.37357383,0,-8.093,32.6408463,6.2671537
832,-379.052,15:50.3,A3a3,15:50.7,1782,464.399,15:50.9,15:50.5,15:50.7,30.815,43.04419048,38.15993577,-404.2135238,50.37357383,0,160.893,32.6408463,-1.8258463
833,-433.584,15:50.7,A3a3,15:51.2,1782,464.399,15:51.4,15:50.9,15:51.3,191.708,43.04419048,38.15993577,-404.2135238,50.37357383,0,-151.097,32.6408463,159.0671537
834,-272.691,15:51.3,A3a3,15:51.6,1782,510.839,15:51.9,15:51.4,15:51.7,40.611,43.04419048,38.15993577,-404.2135238,50.37357383,0,-11.447,32.6408463,7.9701537
835,-470.228,15:51.7,A3a3,15:52.1,1782,487.619,15:52.4,15:51.9,15:52.2,29.164,43.04419048,38.15993577,-404.2135238,50.37357383,0,1.522,32.6408463,-3.4768463
836,-458.455,15:52.2,A3a3,15:52.6,1782,441.179,15:52.8,15:52.4,15:52.6,30.686,43.04419048,38.15993577,-404.2135238,50.37357383,0,36.853,32.6408463,-1.9548463
837,-410.493,15:52.6,A3a3,15:53.1,1782,441.179,15:53.3,15:52.8,15:53.1,67.539,43.04419048,38.15993577,-404.2135238,50.37357383,0,-37.792,32.6408463,34.8981537
838,-373.64,15:53.1,A3a3,15:53.5,1782,394.739,15:53.7,15:53.3,15:53.5,29.747,43.04419048,38.15993577,-404.2135238,50.37357383,0,-2.889,32.6408463,-2.8938463
839,-364.992,15:53.5,A3a3,15:53.9,1782,417.96,15:54.1,15:53.7,15:53.9,26.858,43.04419048,38.15993577,-404.2135238,50.37357383,0,-4.993,32.6408463,-5.7828463
840,-391.102,15:53.9,A3a3,15:54.3,1782,394.739,15:54.5,15:54.1,15:54.3,21.865,43.04419048,38.15993577,-404.2135238,50.37357383,0,3.26,32.6408463,-10.7758463
841,-372.874,15:54.3,A3a3,15:54.7,1782,441.179,15:54.9,15:54.5,15:54.7,25.125,43.04419048,38.15993577,-404.2135238,50.37357383,0,,32.6408463,-7.5158463
842,-297.093,16:50.9,A3a4,16:51.2,1782,301.859,16:51.4,16:51.1,16:51.3,22.626,30.28706897,32.83752346,-290.7915333,51.19004376,1,2.805,32.6408463,-10.0148463
843,-279.233,16:51.3,A3a4,16:51.5,1782,301.86,16:51.7,16:51.4,16:51.6,25.431,30.28706897,32.83752346,-290.7915333,51.19004376,1,14.283,32.6408463,-7.2098463
844,-276.429,16:51.6,A3a4,16:51.8,1782,325.079,16:52.0,16:51.7,16:51.9,39.714,30.28706897,32.83752346,-290.7915333,51.19004376,1,-17.817,32.6408463,7.0731537
845,-285.365,16:51.9,A3a4,16:52.2,1782,301.859,16:52.3,16:52.0,16:52.2,21.897,30.28706897,32.83752346,-290.7915333,51.19004376,1,18.581,32.6408463,-10.7438463
846,-279.962,16:52.2,A3a4,16:52.5,1782,325.08,16:52.6,16:52.3,16:52.5,40.478,30.28706897,32.83752346,-290.7915333,51.19004376,1,-12.498,32.6408463,7.8371537
847,-284.602,16:52.5,A3a4,16:52.8,1782,325.079,16:53.0,16:52.6,16:52.8,27.98,30.28706897,32.83752346,-290.7915333,51.19004376,1,14.282,32.6408463,-4.6608463
848,-297.099,16:52.8,A3a4,16:53.1,1782,348.299,16:53.3,16:53.0,16:53.2,42.262,30.28706897,32.83752346,-290.7915333,51.19004376,1,-28.096,32.6408463,9.6211537
849,-306.037,16:53.2,A3a4,16:53.5,1782,348.3,16:53.6,16:53.3,16:53.5,14.166,30.28706897,32.83752346,-290.7915333,51.19004376,1,3.517,32.6408463,-18.4748463
850,-334.134,16:53.5,A3a4,16:53.8,1782,348.299,16:54.0,16:53.6,16:53.8,17.683,30.28706897,32.83752346,-290.7915333,51.19004376,1,4.109,32.6408463,-14.9578463
851,-330.616,16:53.8,A3a4,16:54.2,1782,371.519,16:54.4,16:54.0,16:54.2,21.792,30.28706897,32.83752346,-290.7915333,51.19004376,1,0.528,32.6408463,-10.8488463
852,-349.727,16:54.2,A3a4,16:54.5,1782,348.3,16:54.7,16:54.4,16:54.6,22.32,30.28706897,32.83752346,-290.7915333,51.19004376,1,4.43,32.6408463,-10.3208463
