,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
47,13,-48.29,2018-07-21 21:54:16.140564,H1a3,2018-07-21 21:54:16.188854,131.0,447.74,2018-07-21 21:54:16.412724,2018-07-21 21:54:15.972930,2018-07-21 21:54:16.140564,-48.29,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,14.912
48,14,-33.378,2018-07-21 21:54:16.603216,H1a3,2018-07-21 21:54:16.636594,131.0,447.83099999999996,2018-07-21 21:54:16.860510,2018-07-21 21:54:16.412724,2018-07-21 21:54:16.603216,-33.378,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,26.894000000000002
49,15,-6.484,2018-07-21 21:54:17.077941,H1a3,2018-07-21 21:54:17.084425,131.0,447.723,2018-07-21 21:54:17.308287,2018-07-21 21:54:16.860510,2018-07-21 21:54:17.077941,-6.484,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-25.876999999999995
50,16,-32.361,2018-07-21 21:54:17.499787,H1a3,2018-07-21 21:54:17.532148,131.0,447.82800000000003,2018-07-21 21:54:17.756062,2018-07-21 21:54:17.308287,2018-07-21 21:54:17.499787,-32.361,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-50.67000000000001
51,17,-83.031,2018-07-21 21:54:17.896945,H1a3,2018-07-21 21:54:17.979976,131.0,431.79,2018-07-21 21:54:18.195871,2018-07-21 21:54:17.756062,2018-07-21 21:54:17.896945,-83.031,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-9.938999999999991
52,18,-92.97,2018-07-21 21:54:18.318796,H1a3,2018-07-21 21:54:18.411766,131.0,447.784,2018-07-21 21:54:18.635658,2018-07-21 21:54:18.195871,2018-07-21 21:54:18.318796,-92.97,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,6.399000000000001
53,19,-86.571,2018-07-21 21:54:18.772979,H1a3,2018-07-21 21:54:18.859550,131.0,447.724,2018-07-21 21:54:19.083412,2018-07-21 21:54:18.635658,2018-07-21 21:54:18.772979,-86.571,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,31.283
54,20,-55.288000000000004,2018-07-21 21:54:19.251986,H1a3,2018-07-21 21:54:19.307274,131.0,447.849,2018-07-21 21:54:19.531198,2018-07-21 21:54:19.083412,2018-07-21 21:54:19.251986,-55.288000000000004,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-34.09400000000001
55,21,-89.382,2018-07-21 21:54:19.665741,H1a3,2018-07-21 21:54:19.755123,131.0,431.853,2018-07-21 21:54:19.971050,2018-07-21 21:54:19.531198,2018-07-21 21:54:19.665741,-89.382,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,10.13600000000001
56,22,-79.24600000000001,2018-07-21 21:54:20.107730,H1a3,2018-07-21 21:54:20.186976,131.0,447.795,2018-07-21 21:54:20.410874,2018-07-21 21:54:19.971050,2018-07-21 21:54:20.107730,-79.24600000000001,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-13.767999999999999
57,23,-93.014,2018-07-21 21:54:20.541757,H1a3,2018-07-21 21:54:20.634771,131.0,447.704,2018-07-21 21:54:20.858623,2018-07-21 21:54:20.410874,2018-07-21 21:54:20.541757,-93.014,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,2.7869999999999915
58,24,-90.227,2018-07-21 21:54:20.992248,H1a3,2018-07-21 21:54:21.082475,131.0,431.754,2018-07-21 21:54:21.298352,2018-07-21 21:54:20.858623,2018-07-21 21:54:20.992248,-90.227,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,10.24900000000001
59,25,-79.97800000000001,2018-07-21 21:54:21.434251,H1a3,2018-07-21 21:54:21.514229,131.0,447.92800000000005,2018-07-21 21:54:21.738193,2018-07-21 21:54:21.298352,2018-07-21 21:54:21.434251,-79.97800000000001,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,2.547999999999988
60,26,-77.43,2018-07-21 21:54:21.884727,H1a3,2018-07-21 21:54:21.962157,131.0,447.735,2018-07-21 21:54:22.186025,2018-07-21 21:54:21.738193,2018-07-21 21:54:21.884727,-77.43,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-1.5269999999999868
61,27,-78.957,2018-07-21 21:54:22.330935,H1a3,2018-07-21 21:54:22.409892,131.0,447.74,2018-07-21 21:54:22.633762,2018-07-21 21:54:22.186025,2018-07-21 21:54:22.330935,-78.957,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,31.395999999999994
62,28,-47.56100000000001,2018-07-21 21:54:22.810071,H1a3,2018-07-21 21:54:22.857632,131.0,447.785,2018-07-21 21:54:23.081525,2018-07-21 21:54:22.633762,2018-07-21 21:54:22.810071,-47.56100000000001,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-30.492
63,29,-78.053,2018-07-21 21:54:23.227364,H1a3,2018-07-21 21:54:23.305417,131.0,431.61300000000006,2018-07-21 21:54:23.521223,2018-07-21 21:54:23.081525,2018-07-21 21:54:23.227364,-78.053,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,6.685999999999992
64,30,-71.367,2018-07-21 21:54:23.665663,H1a3,2018-07-21 21:54:23.737030,131.0,447.787,2018-07-21 21:54:23.960923,2018-07-21 21:54:23.521223,2018-07-21 21:54:23.665663,-71.367,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-9.676000000000002
65,31,-81.043,2018-07-21 21:54:24.103774,H1a3,2018-07-21 21:54:24.184817,131.0,448.051,2018-07-21 21:54:24.408842,2018-07-21 21:54:23.960923,2018-07-21 21:54:24.103774,-81.043,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,10.24900000000001
66,32,-70.794,2018-07-21 21:54:24.562074,H1a3,2018-07-21 21:54:24.632868,131.0,431.77,2018-07-21 21:54:24.848753,2018-07-21 21:54:24.408842,2018-07-21 21:54:24.562074,-70.794,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-9.789
67,33,-80.583,2018-07-21 21:54:24.984055,H1a3,2018-07-21 21:54:25.064638,131.0,447.76,2018-07-21 21:54:25.288518,2018-07-21 21:54:24.848753,2018-07-21 21:54:24.984055,-80.583,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-9.912000000000006
68,34,-90.495,2018-07-21 21:54:25.421903,H1a3,2018-07-21 21:54:25.512398,131.0,447.745,2018-07-21 21:54:25.736271,2018-07-21 21:54:25.288518,2018-07-21 21:54:25.421903,-90.495,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,
69,1,105.00399999999999,2018-07-21 21:57:39.632967,H1a4,2018-07-21 21:57:39.527963,131.0,335.86699999999996,2018-07-21 21:57:39.695897,2018-07-21 21:57:39.360066,2018-07-21 21:57:39.632967,105.00399999999999,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,-41.226000000000006
70,2,63.778,2018-07-21 21:57:39.927608,H1a4,2018-07-21 21:57:39.863830,131.0,335.839,2018-07-21 21:57:40.031749,2018-07-21 21:57:39.695897,2018-07-21 21:57:39.927608,63.778,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,-20.416
71,3,43.361999999999995,2018-07-21 21:57:40.243031,H1a4,2018-07-21 21:57:40.199669,131.0,319.637,2018-07-21 21:57:40.359488,2018-07-21 21:57:40.031749,2018-07-21 21:57:40.243031,43.361999999999995,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,-45.223
72,4,-1.861,2018-07-21 21:57:40.517445,H1a4,2018-07-21 21:57:40.519306,131.0,335.902,2018-07-21 21:57:40.687257,2018-07-21 21:57:40.359488,2018-07-21 21:57:40.517445,-1.861,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,-45.20500000000001
73,5,-47.066,2018-07-21 21:57:40.808142,H1a4,2018-07-21 21:57:40.855208,131.0,335.819,2018-07-21 21:57:41.023118,2018-07-21 21:57:40.687257,2018-07-21 21:57:40.808142,-47.066,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,3.865000000000002
74,6,-43.201,2018-07-21 21:57:41.147826,H1a4,2018-07-21 21:57:41.191027,131.0,335.82099999999997,2018-07-21 21:57:41.358938,2018-07-21 21:57:41.023118,2018-07-21 21:57:41.147826,-43.201,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,8.311999999999998
75,7,-34.889,2018-07-21 21:57:41.491959,H1a4,2018-07-21 21:57:41.526848,131.0,335.97,2018-07-21 21:57:41.694833,2018-07-21 21:57:41.358938,2018-07-21 21:57:41.491959,-34.889,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,-37.08299999999999
76,8,-71.972,2018-07-21 21:57:41.790846,H1a4,2018-07-21 21:57:41.862818,131.0,335.67800000000005,2018-07-21 21:57:42.030657,2018-07-21 21:57:41.694833,2018-07-21 21:57:41.790846,-71.972,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,-4.288000000000011
77,9,-76.26,2018-07-21 21:57:42.122236,H1a4,2018-07-21 21:57:42.198496,131.0,319.883,2018-07-21 21:57:42.358437,2018-07-21 21:57:42.030657,2018-07-21 21:57:42.122236,-76.26,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,48.62100000000001
78,10,-27.639,2018-07-21 21:57:42.490740,H1a4,2018-07-21 21:57:42.518379,131.0,335.844,2018-07-21 21:57:42.686301,2018-07-21 21:57:42.358437,2018-07-21 21:57:42.490740,-27.639,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,-4.4090000000000025
79,11,-32.048,2018-07-21 21:57:42.822175,H1a4,2018-07-21 21:57:42.854223,131.0,335.793,2018-07-21 21:57:43.022120,2018-07-21 21:57:42.686301,2018-07-21 21:57:42.822175,-32.048,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,28.888
80,12,-3.16,2018-07-21 21:57:43.186856,H1a4,2018-07-21 21:57:43.190016,131.0,335.832,2018-07-21 21:57:43.357932,2018-07-21 21:57:43.022120,2018-07-21 21:57:43.186856,-3.16,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,-8.286
81,13,-11.446,2018-07-21 21:57:43.514402,H1a4,2018-07-21 21:57:43.525848,131.0,335.971,2018-07-21 21:57:43.693834,2018-07-21 21:57:43.357932,2018-07-21 21:57:43.514402,-11.446,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,-0.4239999999999995
82,14,-11.87,2018-07-21 21:57:43.849949,H1a4,2018-07-21 21:57:43.861819,131.0,319.86400000000003,2018-07-21 21:57:44.021751,2018-07-21 21:57:43.693834,2018-07-21 21:57:43.849949,-11.87,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,7.885
83,15,-3.985,2018-07-21 21:57:44.177698,H1a4,2018-07-21 21:57:44.181683,131.0,335.60400000000004,2018-07-21 21:57:44.349485,2018-07-21 21:57:44.021751,2018-07-21 21:57:44.177698,-3.985,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,-0.07400000000000029
84,16,-4.059,2018-07-21 21:57:44.513228,H1a4,2018-07-21 21:57:44.517287,131.0,336.077,2018-07-21 21:57:44.685325,2018-07-21 21:57:44.349485,2018-07-21 21:57:44.513228,-4.059,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,4.147
85,17,0.08800000000000001,2018-07-21 21:57:44.853452,H1a4,2018-07-21 21:57:44.853364,131.0,335.621,2018-07-21 21:57:45.021174,2018-07-21 21:57:44.685325,2018-07-21 21:57:44.853452,0.08800000000000001,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,-45.325
86,18,-45.236999999999995,2018-07-21 21:57:45.143748,H1a4,2018-07-21 21:57:45.188985,131.0,335.778,2018-07-21 21:57:45.356874,2018-07-21 21:57:45.021174,2018-07-21 21:57:45.143748,-45.236999999999995,-43.77546666666667,42.85346517366954,-182.16095555555555,190.86728179536826,0,-16.29
