,A,B,T-Stat,p-value
924,A4b1,A4b1,0.0,1.0
925,A4b1,A4b2,0.2263136012669744,0.8210877351988926
926,A4b1,A4b3,-0.002070205780824495,0.9983495426967677
927,A4b1,A4b4,-0.3510014217828976,0.7258236372089086
928,A4b2,A1a1,4.53920098362152,7.403184292395576e-06
929,A4b2,A1a2,-0.13837174351390874,0.8900013211989841
930,A4b2,A1a3,0.5411720703967358,0.5886749848185312
931,A4b2,A1a4,-0.23691412081383836,0.8128572315446208
932,A4b2,A1b1,0.5763037847716834,0.564646208115894
933,A4b2,A1b2,-3.0510297288994113,0.0023933818355410695
934,A4b2,A1b3,-2.5685151705481464,0.010514351723711516
935,A4b2,A1b4,-2.7487199604893315,0.006207588083807317
936,A4b2,A2a1,0.40353990443983856,0.6867201331019159
937,A4b2,A2a2,-1.5805876725597052,0.11466591195440505
938,A4b2,A2a3,-0.43376840485632545,0.6646793394020739
939,A4b2,A2a4,-2.1237882744335312,0.03425707313382305
940,A4b2,A2b1,-2.223003355443727,0.02658634443650838
941,A4b2,A2b2,-1.3745461707518214,0.16990761618577366
942,A4b2,A2b3,-1.399728079074461,0.16227523278280584
943,A4b2,A2b4,-1.206988534461182,0.2280738186164083
944,A4b2,A3a1,1.9854807329911666,0.048391504798134914
945,A4b2,A3a2,2.8691043790586797,0.004375408069546385
946,A4b2,A3a3,-1.3132393094635437,0.1896660826058299
947,A4b2,A3a4,-2.1734098583138586,0.030319630255601027
948,A4b2,A3b1,2.936487084734015,0.003687530769560228
949,A4b2,A3b2,1.0600108684080256,0.28977564545626955
950,A4b2,A3b3,-0.2769062480066766,0.7819615322109493
951,A4b2,A3b4,-3.0581959021378733,0.002365253832115481
952,A4b2,A4a1,-0.8143629853567386,0.41595057084117304
953,A4b2,A4a2,0.08858703388723953,0.9294395349039485
954,A4b2,A4a3,-0.942343713585766,0.3464588763250789
955,A4b2,A4a4,-1.763643125261179,0.07847323011103469
956,A4b2,A4b1,-0.2263136012669744,0.8210877351988926
957,A4b2,A4b2,0.0,1.0
958,A4b2,A4b3,-0.6384033889263672,0.5235234629453156
959,A4b2,A4b4,-1.5662456818222366,0.11795097608446366
960,A4b3,A1a1,6.113150998170767,3.5576989120586906e-09
961,A4b3,A1a2,0.6946439256652011,0.48751460798327895
962,A4b3,A1a3,1.8802796294134503,0.06050321361580539
963,A4b3,A1a4,0.7606552322512568,0.4472187034324999
964,A4b3,A1b1,1.1053477337206308,0.2696722964006143
965,A4b3,A1b2,-3.390453295274928,0.0007440792450384209
966,A4b3,A1b3,-2.802484705429202,0.005248516879537522
967,A4b3,A1b4,-3.0326189374753194,0.0025528597131026553
968,A4b3,A2a1,0.9596161801550854,0.33789529966774134
969,A4b3,A2a2,-1.3933143184829602,0.16404365008137967
970,A4b3,A2a3,0.3550216852229988,0.7227034138484951
971,A4b3,A2a4,-2.2388899705024525,0.025539455810705883
972,A4b3,A2b1,-2.107603430685344,0.03561261671837606
973,A4b3,A2b2,-1.078945832181293,0.28104731657574383
974,A4b3,A2b3,-1.1235801026436458,0.2616522859518634
975,A4b3,A2b4,-0.8372379491466324,0.40281103023608855
976,A4b3,A3a1,2.180126338361897,0.030435222193071605
977,A4b3,A3a2,3.634685593067675,0.0003413921438408439
978,A4b3,A3a3,-0.9851373098656371,0.3249474263165124
979,A4b3,A3a4,-2.3573751304005603,0.018714599469564653
980,A4b3,A3b1,3.146952099856353,0.001904916890974385
981,A4b3,A3b2,1.7272996218972334,0.08526797991110281
982,A4b3,A3b3,0.4662052513590952,0.6412380541697906
983,A4b3,A3b4,-3.674557263615839,0.00025884602000096103
984,A4b3,A4a1,-0.5790814201516098,0.5629440585797884
985,A4b3,A4a2,0.7715784533854264,0.4407435070588962
986,A4b3,A4a3,-0.4642955407983088,0.6426090285645909
987,A4b3,A4a4,-1.672695007133166,0.09491284846358217
988,A4b3,A4b1,0.002070205780824495,0.9983495426967677
989,A4b3,A4b2,0.6384033889263672,0.5235234629453156
990,A4b3,A4b3,0.0,1.0
991,A4b3,A4b4,-1.3591442030041039,0.17461392017085794
992,A4b4,A1a1,6.940747005990455,2.946729260013475e-11
993,A4b4,A1a2,1.9765391668708756,0.048495776609795545
994,A4b4,A1a3,3.329957822558532,0.0009176853785543132
995,A4b4,A1a4,2.3913542589481387,0.017161772345437202
996,A4b4,A1b1,1.7687418285008532,0.07768552292478187
997,A4b4,A1b2,-2.125687645846535,0.03393528684393129
998,A4b4,A1b3,-1.4358357701535942,0.15160697465555867
999,A4b4,A1b4,-1.69780770706294,0.09016580424679792
1000,A4b4,A2a1,1.681403055835051,0.09353926614847446
1001,A4b4,A2a2,0.02433583674215177,0.9805928777336669
1002,A4b4,A2a3,1.8246084060555372,0.06858399324974754
1003,A4b4,A2a4,-0.7378579943089597,0.46089985825260193
1004,A4b4,A2b1,-1.1868536320323455,0.23589102906150816
1005,A4b4,A2b2,0.26289685735691876,0.7927201977397067
1006,A4b4,A2b3,0.2852875799356956,0.7755248000625351
1007,A4b4,A2b4,0.5807477236319019,0.5616406198252368
1008,A4b4,A3a1,2.4163734447003953,0.016587088540578252
1009,A4b4,A3a2,4.253821893519088,3.0113942257992664e-05
1010,A4b4,A3a3,0.25273921657559173,0.8005538667179604
1011,A4b4,A3a4,-0.7839173945526043,0.43339571162604273
1012,A4b4,A3b1,3.382333902461243,0.0008659325614933747
1013,A4b4,A3b2,2.455562957623308,0.014689775443160002
1014,A4b4,A3b3,1.6987635279859916,0.08987660713074959
1015,A4b4,A3b4,-2.1327186791205683,0.03334533398128674
1016,A4b4,A4a1,-0.1727460093918569,0.86296019562019
1017,A4b4,A4a2,1.729173732034813,0.08440491396141442
1018,A4b4,A4a3,0.7948302923438204,0.42703094423914234
1019,A4b4,A4a4,-0.2296460897343784,0.8184459737182411
1020,A4b4,A4b1,0.3510014217828976,0.7258236372089086
1021,A4b4,A4b2,1.5662456818222366,0.11795097608446366
1022,A4b4,A4b3,1.3591442030041039,0.17461392017085794
1023,A4b4,A4b4,0.0,1.0
