,Asynchrony,Tap Onset,Test,True Onset,User ID,Sanitized Tap Onset,Sanitized Asynchrony
110,5.405062,2018-04-27 16:26:03.724851,A1b3,2018-04-27 16:25:58.319789,389,2018-04-27 16:26:03.277766,4.9579770000000005
111,5.356683,2018-04-27 16:26:04.140871,A1b3,2018-04-27 16:25:58.784188,389,2018-04-27 16:26:03.724851,4.940663000000001
112,5.355160000000001,2018-04-27 16:26:04.580528,A1b3,2018-04-27 16:25:59.225368,389,2018-04-27 16:26:04.140871,4.915503
113,5.372062000000001,2018-04-27 16:26:05.038609,A1b3,2018-04-27 16:25:59.666547,389,2018-04-27 16:26:04.580528,4.913981000000001
114,5.524781,2018-04-27 16:26:05.446747,A1b3,2018-04-27 16:25:59.921966,389,2018-04-27 16:26:05.038609,5.116643000000001
115,5.838792000000001,2018-04-27 16:26:05.946518,A1b3,2018-04-27 16:26:00.107726,389,2018-04-27 16:26:05.446747,5.339021000000001
116,6.061459,2018-04-27 16:26:06.424604,A1b3,2018-04-27 16:26:00.363145,389,2018-04-27 16:26:05.946518,5.583373
117,6.3178600000000005,2018-04-27 16:26:06.866765,A1b3,2018-04-27 16:26:00.548905,389,2018-04-27 16:26:06.424604,5.875699
118,6.512049,2018-04-27 16:26:07.316374,A1b3,2018-04-27 16:26:00.804325,389,2018-04-27 16:26:06.866765,6.0624400000000005
119,6.682895,2018-04-27 16:26:07.672979,A1b3,2018-04-27 16:26:00.990084,389,2018-04-27 16:26:07.316374,6.32629
120,10.692681,2018-04-27 16:26:11.938185,A1b3,2018-04-27 16:26:01.245504,389,2018-04-27 16:26:07.672979,6.427475
121,10.930952000000001,2018-04-27 16:26:12.362215,A1b3,2018-04-27 16:26:01.431263,389,2018-04-27 16:26:11.938185,10.506922000000001
122,11.180598,2018-04-27 16:26:13.053040,A1b3,2018-04-27 16:26:01.872442,389,2018-04-27 16:26:12.362215,10.489773000000001
123,11.203346000000002,2018-04-27 16:26:13.540188,A1b3,2018-04-27 16:26:02.336842,389,2018-04-27 16:26:13.053040,10.716198
124,11.978614,2018-04-27 16:26:14.756635,A1b3,2018-04-27 16:26:02.778021,389,2018-04-27 16:26:13.540188,10.762167
125,12.140518,2018-04-27 16:26:15.173958,A1b3,2018-04-27 16:26:03.033440,389,2018-04-27 16:26:14.756635,11.723195
126,12.486402,2018-04-27 16:26:15.705602,A1b3,2018-04-27 16:26:03.219200,389,2018-04-27 16:26:15.173958,11.954758
127,12.872844,2018-04-27 16:26:16.347463,A1b3,2018-04-27 16:26:03.474619,389,2018-04-27 16:26:15.705602,12.230983
128,13.257304000000001,2018-04-27 16:26:16.917683,A1b3,2018-04-27 16:26:03.660379,389,2018-04-27 16:26:16.347463,12.687084
129,13.658902000000001,2018-04-27 16:26:17.574700,A1b3,2018-04-27 16:26:03.915798,389,2018-04-27 16:26:16.917683,13.001885000000001
130,14.230589,2018-04-27 16:26:18.332147,A1b3,2018-04-27 16:26:04.101558,389,2018-04-27 16:26:17.574700,13.473142000000001
131,14.633628000000002,2018-04-27 16:26:18.990606,A1b3,2018-04-27 16:26:04.356978,389,2018-04-27 16:26:18.332147,13.975169000000001
132,15.254051,2018-04-27 16:26:19.796788,A1b3,2018-04-27 16:26:04.542737,389,2018-04-27 16:26:18.990606,14.447869
133,15.442528000000001,2018-04-27 16:26:20.426444,A1b3,2018-04-27 16:26:04.983916,389,2018-04-27 16:26:19.796788,14.812872
134,15.712610000000002,2018-04-27 16:26:21.160925,A1b3,2018-04-27 16:26:05.448315,389,2018-04-27 16:26:20.426444,14.978129000000001
135,15.934018000000002,2018-04-27 16:26:21.823513,A1b3,2018-04-27 16:26:05.889495,389,2018-04-27 16:26:21.160925,15.27143
136,16.267518000000003,2018-04-27 16:26:22.412432,A1b3,2018-04-27 16:26:06.144914,389,2018-04-27 16:26:21.823513,15.678599
137,16.839399,2018-04-27 16:26:23.170073,A1b3,2018-04-27 16:26:06.330674,389,2018-04-27 16:26:22.412432,16.081758
138,17.296833,2018-04-27 16:26:23.882926,A1b3,2018-04-27 16:26:06.586093,389,2018-04-27 16:26:23.170073,16.58398
139,17.711946,2018-04-27 16:26:24.483799,A1b3,2018-04-27 16:26:06.771853,389,2018-04-27 16:26:23.882926,17.111073
140,18.051991,2018-04-27 16:26:25.079263,A1b3,2018-04-27 16:26:07.027272,389,2018-04-27 16:26:24.483799,17.456527
141,18.666004,2018-04-27 16:26:25.879036,A1b3,2018-04-27 16:26:07.213032,389,2018-04-27 16:26:25.079263,17.866231000000003
142,18.958011000000003,2018-04-27 16:26:26.426463,A1b3,2018-04-27 16:26:07.468452,389,2018-04-27 16:26:25.879036,18.410584
143,14.673613000000001,2018-04-27 16:26:27.063336,A1b2,2018-04-27 16:26:12.389723,389,2018-04-27 16:26:26.426463,14.03674
144,14.702114000000002,2018-04-27 16:26:27.741995,A1b2,2018-04-27 16:26:13.039881,389,2018-04-27 16:26:27.063336,14.023455
145,18.426967,2018-04-27 16:26:32.140227,A1b2,2018-04-27 16:26:13.713260,389,2018-04-27 16:26:27.741995,14.028735000000001
146,18.231401,2018-04-27 16:26:32.618040,A1b2,2018-04-27 16:26:14.386639,389,2018-04-27 16:26:32.140227,17.753588
147,18.208178,2018-04-27 16:26:33.244975,A1b2,2018-04-27 16:26:15.036797,389,2018-04-27 16:26:32.618040,17.581243
148,18.040777000000002,2018-04-27 16:26:33.750953,A1b2,2018-04-27 16:26:15.710176,389,2018-04-27 16:26:33.244975,17.534799
149,18.020771,2018-04-27 16:26:34.404326,A1b2,2018-04-27 16:26:16.383555,389,2018-04-27 16:26:33.750953,17.367398
